,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
0,19.0670157,12.39243804,20.98061595,17.79734273,5.21002991,3.796376544,2.847404898,0.431806251,2.361042038,4.61842824,3.459005744,4.36570824
1,18.31875793,11.60841164,24.13901679,16.34596975,4.534015548,3.265581986,2.471218931,1.083158625,1.751259647,4.061360035,2.933731847,3.070641392
2,18.91568705,11.8124039,23.10051304,16.85393121,4.261085489,3.849510701,2.502175479,0.427929996,2.032672319,4.015553726,2.825936436,3.766776399
3,19.26093656,11.83848572,22.66932718,16.45445785,4.934208137,2.789503356,2.217948119,0.419649037,1.658501952,5.090708529,3.453223575,3.074547478
4,19.20723395,11.45613993,25.11249574,15.35887749,5.208391715,2.967142583,2.863606563,1.083906661,2.018496639,5.024657718,3.518900341,2.943166035
5,18.98711974,13.26281198,23.41223942,16.7295305,5.190082215,2.986371764,2.068430439,0.620687339,1.636776188,5.498004028,3.661397111,3.623642063
6,18.91152132,12.07396039,22.74844127,16.23678329,5.695452063,2.645986533,2.370528352,0.67476337,1.94008547,4.883888668,3.48942507,3.572469443
7,18.89189182,13.33510721,22.50445464,15.50111458,4.442331767,2.982665204,2.60772865,0.613337034,2.012716046,5.964826777,3.013289631,2.938053685
8,19.28348814,12.08411284,23.34977552,16.34179313,4.721340424,2.991132278,2.125442941,0.429657098,1.647399242,4.923169718,3.53816211,2.91244455
9,18.23532553,12.22712101,22.61299184,16.48208841,4.011779347,2.681143821,2.219545167,0.325722328,1.180962289,4.894959375,2.921789065,3.062133494
10,19.34015511,13.3298987,21.45509357,16.66236015,5.901597845,2.956929107,2.583148394,0.956914283,1.978573599,6.218915183,4.19013299,3.512900122
11,18.80939843,11.28392586,22.9567634,16.59128138,4.801571953,3.588605291,2.043676076,0.877287065,1.615455454,4.460844237,3.506260172,3.544177881
12,18.64356523,11.69158721,23.99008631,15.95452011,4.687240465,3.322514,2.916539923,1.105531483,2.355175956,4.379932411,3.039603878,2.92730785
13,19.64299369,12.35423255,23.53631363,16.33523611,4.852736024,3.006645911,2.088666689,0.319794288,1.657050336,4.921979749,3.708259954,2.938255392
14,19.64720328,12.01863431,22.77916325,16.4633519,4.926375567,3.127909088,2.210641974,0.420420111,2.0154622,4.889717196,3.581568252,3.049155765
15,18.21501033,11.68011226,23.60850933,15.93833559,4.666486556,2.62563422,1.927612238,0.966215532,1.286821014,4.50088567,3.058920875,3.036222215
16,18.48891294,11.83292493,22.05331291,16.84695624,5.599992709,3.316641998,2.10431453,0.953404089,1.648304149,5.084255662,3.592954095,4.240623604
17,18.77094893,11.46587563,24.91947184,15.96975871,4.507416208,2.988880682,2.41554304,0.610963934,1.99526613,4.009053509,2.887175474,2.94431732
18,18.96313747,12.1101957,21.59107443,17.06992478,5.198452435,3.669862033,1.740075615,1.059084881,1.536007149,4.81018555,3.48261992,3.699599979
19,18.76797078,13.18764739,23.13920867,16.41733313,4.198788985,2.651928344,2.09754615,0.315416801,1.302884978,5.438988995,3.033241322,2.93894401
20,19.20629704,12.45372918,23.72181678,16.05189521,4.981258809,2.533937882,2.711566354,0.332654192,1.564593489,4.867428125,3.556976447,2.907995691
21,18.06911505,11.90344892,21.3223705,17.1667679,4.771252765,3.774399733,2.282463825,1.217833663,1.649071655,4.624108654,2.893509578,3.682745551
22,18.88744135,11.34533144,23.67672119,16.07662475,4.949780078,3.320357045,2.445803567,0.645653766,1.993131348,3.94873377,2.921977737,3.609197787
23,18.64927566,12.46814648,24.47113889,16.2781807,4.988381686,2.959754224,2.582758347,0.725617519,2.019594578,5.179599605,3.533825248,3.58948559
24,17.91077294,11.50515465,21.83110261,17.09000833,4.457569268,3.926432831,2.505045431,1.371385916,1.943681464,4.398202793,2.902798132,3.542709842
25,18.58829725,12.87035642,20.98287209,17.12988586,5.441007319,3.477556691,2.46947564,0.789399514,1.634853145,5.805993929,3.473578461,4.405562976
26,19.17110156,11.86253199,23.59010269,16.66452346,5.830728642,2.554468129,2.143216713,0.501242039,1.583710464,5.360751643,4.181826288,3.608319359
27,18.58244495,11.97182559,22.95197718,16.56723286,4.363300443,3.314279312,2.131827931,0.31756198,1.673197877,4.577765785,2.852990513,3.598188906
28,19.49498283,12.89191398,21.05731905,17.00361013,5.263360342,3.555916813,2.42386605,0.623971026,1.932925962,5.246693344,3.653771444,3.583697042
29,18.67894706,11.21575533,22.57554501,16.40033796,4.834830274,3.480223209,2.353602766,0.671453642,1.919698804,4.025695172,2.818910862,3.754005677
30,18.50744217,12.29979764,22.99235989,15.9417146,4.56229627,3.298187967,2.895225881,1.108038568,2.333861915,4.868885426,2.899918799,2.900474733
31,18.72118382,12.18955575,22.07927633,16.70732273,4.533819761,3.501365635,2.212144251,0.582282297,1.612097701,4.722647828,2.923541341,3.770815907
32,18.71196008,11.23044889,24.97834229,15.77216721,5.058852915,3.047944884,2.756187973,0.869158431,2.33296895,3.856754227,2.891882259,2.937142524
33,18.48871277,12.56046898,22.95492205,16.01525613,4.163892918,2.980497687,2.374954923,0.619825727,1.631449451,5.128920223,2.961335678,2.938048968
34,19.13850034,11.79510393,24.2897098,16.25749786,5.524663122,3.613246182,2.907573368,1.126718324,2.450342357,5.038616109,4.147944578,3.731489682
35,20.41915539,11.96695389,23.09764217,16.28373775,6.495966989,2.782966546,2.060673516,0.748742529,1.617092545,5.864782869,4.73660684,3.057705054
36,18.36119253,11.76820695,22.35478349,17.25634233,4.112858814,4.877138825,2.542686282,1.108651958,2.049887468,4.054210285,2.894151285,4.392328577
37,18.75049914,12.31335673,22.24706418,16.720836,5.036048418,3.624781601,2.364596921,1.141889753,1.607663121,5.048392922,3.56819631,3.609923529
38,18.93033079,11.75167811,22.66811719,15.92069445,5.651480555,2.524351053,2.084555003,1.151932238,1.520804787,5.148475341,3.470316155,2.912331622
39,19.1920718,12.20609955,21.68109187,17.14912324,5.115979312,3.274839891,2.485940695,0.428019758,1.633286939,4.909974803,3.389033017,3.551513292
40,20.05844542,11.7708287,23.54699267,15.75159638,5.651421299,3.094424549,2.73009532,0.616007931,1.973362841,5.481883443,4.027043822,3.054682981
41,19.43207319,12.70355564,21.94882744,17.4017058,4.993056484,3.687071574,2.057981454,0.48632954,1.974664222,5.039152419,3.579128194,3.612317694
42,19.14680195,13.08829766,20.96214552,17.66049506,4.872478,3.365161768,2.547663688,0.30534814,1.636157172,5.671948204,4.118724745,4.227096552
43,18.9454147,11.72711423,24.27257885,16.10443357,4.962524444,3.131715525,2.87983308,0.80371151,2.167555448,4.297424368,2.978549359,2.927513314
44,18.25899373,11.55633323,24.7646039,15.7669886,4.463812051,2.559420244,2.05760207,0.868857439,1.209881224,4.711263712,2.980602653,2.943264506
45,18.48258456,12.18487114,22.07280824,16.53455951,4.967307247,3.476816268,1.73553742,1.237232084,1.273726482,5.293639576,2.924012776,3.769473062
46,19.41910389,11.90045902,21.49593548,17.20322173,5.35636655,3.390110793,2.483975547,0.417071404,1.610007344,5.17395556,3.395817983,3.677992525
47,18.9113701,12.38733433,22.07880787,17.15802174,4.994654696,3.154278734,2.513568505,0.624542513,2.035274776,4.785455077,3.408540147,3.628177109
48,19.04171793,11.86705811,23.78932681,16.48714256,4.660210175,2.627474236,2.200657305,0.321386889,1.286342521,4.808667201,3.612087174,2.907008465
49,19.66230136,11.84777103,23.40215667,15.72026967,5.897098042,2.547795068,1.764116286,0.815620414,1.200037975,6.471488482,4.400513929,2.933601868
50,18.80583094,11.94245856,23.60770068,16.19680453,4.832936312,3.027705337,2.401045637,0.8673218,1.967690011,4.712805913,3.166349902,2.930361007
51,19.32288383,12.63036327,22.68186998,15.40115854,5.166410034,2.557942065,2.791324122,0.507082745,1.616027364,6.100125903,3.495629471,2.935098328
52,18.14000265,12.10244008,22.95577474,16.03005791,4.781829983,3.16010895,2.282463825,1.221860478,1.649071655,4.793287824,2.931593229,3.068454769
53,18.33934307,13.28935089,22.38080457,16.32037995,5.008606126,2.934664788,2.481451454,0.947466721,1.595851581,5.815864407,3.756878074,3.715980659
54,19.28449711,13.54989089,21.07244538,16.95491212,5.145923714,2.769197155,2.139665324,0.713429038,1.282747569,6.198851366,3.649570238,3.047730222
55,18.24539466,11.72734619,23.27465105,16.85011656,3.974467791,3.751387439,2.471651804,0.617917898,1.611602618,4.0470413,2.910587689,3.705633052
56,19.36890693,12.66350733,22.54875078,16.3855701,5.146646346,3.414657795,2.843649051,0.419991216,1.773093626,5.880301134,3.460701861,3.597743537
57,18.77570455,12.38471597,22.64763691,16.20292349,4.808440799,3.833960796,2.76500152,1.354043661,2.316688679,5.512734964,3.629191382,3.077191342
58,19.44792315,11.93433595,21.49443938,17.04804721,5.730731671,3.377664524,2.350815298,0.785150928,1.608117806,5.437483898,3.997751241,3.667346853
59,20.19905313,12.54303647,22.62738607,16.60131077,6.057756312,2.670461871,2.45242827,0.48220605,2.011979817,5.958979499,4.73305471,3.517959081
60,19.10035747,12.09679757,21.9733631,16.96146555,5.126270703,3.254108568,2.760705003,0.800719207,2.12077781,5.04509965,3.388139708,3.056478476
61,18.94360926,12.22577154,24.08659439,16.26701646,5.507448629,2.654661306,2.161949845,0.621505773,1.709074535,5.097588363,3.511011669,3.58570968
62,18.60354162,11.75065135,21.59075851,16.71038043,5.554953055,3.311309055,1.741204388,1.415136391,1.177454172,5.166189326,3.482324721,3.700238159
63,18.6818865,12.07412145,23.75174792,15.71250396,4.677662141,2.552107762,2.137551641,0.68368169,1.575445304,4.770746923,2.94672526,2.936329734
64,19.79377201,12.47627594,23.56242951,16.65930849,6.278164042,2.657008814,2.803937796,0.303995944,2.356581897,5.056462298,4.155731854,3.657436271
65,19.12498396,12.11188781,24.09314731,15.98948759,5.556205968,2.93994476,2.833745765,0.739110813,1.96344815,5.428067561,4.118773782,3.548490278
66,19.19673314,13.04191609,21.60857102,16.06573452,5.305292079,2.557407947,2.746903607,0.665328541,1.580970861,5.71082145,3.561065176,2.935304661
67,19.64032988,12.42438887,22.72687572,16.41274924,5.348633608,2.63163272,2.125614739,1.066977435,1.287861842,5.96843685,4.223446955,2.913593734
68,19.3198269,12.37541145,21.96205886,16.90408351,5.331122444,3.255148342,2.84251186,0.806020556,2.125095496,5.339961893,3.38957351,3.055394584
69,18.6946394,11.182933,21.5025335,17.34623738,4.98871363,3.305470234,1.741720031,0.772069639,1.182213783,4.651439543,3.465719773,3.684287073
70,18.83224292,12.61882459,22.90942268,16.16302388,5.183658992,2.971136908,2.219414551,1.267029632,1.620990834,5.40577986,3.587521525,2.947703644
71,19.19023747,11.56559892,25.05508635,15.72842182,5.070959967,2.962094994,2.049887661,0.89927426,1.621997489,4.756778547,3.612108343,2.91160365
72,18.77704781,11.4488452,23.51231964,16.67588406,4.814882373,3.954787732,2.645589789,0.96449112,2.30060725,3.566332303,2.912639088,3.584908383
73,19.10871355,11.42969966,22.82631622,17.17204145,4.876263151,3.21441815,1.743146457,0.324061888,1.184576959,4.812353593,3.608718945,3.595049421
74,18.23583645,12.54454054,21.98059108,17.13998068,4.956795193,3.354975131,2.22840105,0.624420462,1.30036499,5.468977675,3.584504355,4.295518986
75,18.22688793,12.21364481,22.77850669,16.50069312,5.128030665,2.633474695,2.156667854,0.899334751,1.29337719,5.093120408,3.575785463,3.572619865
