,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
0,19.0670157,12.39243804,20.98061595,17.79734273,5.21002991,3.796376544,2.847404898,0.431806251,2.361042038,4.61842824,3.459005744,4.36570824
1,18.00835545,11.83619835,21.93029732,16.46786759,4.2424308,3.127015548,2.373698215,1.142502433,1.630740562,4.749738108,2.844005223,3.062734368
2,18.23466384,12.35341111,23.07970156,15.76891199,3.986537063,2.994683144,2.603952072,0.69128516,1.654585639,4.907416144,2.847806279,2.905748698
3,18.49629653,11.79550436,23.07403843,16.56590028,4.045439815,3.561005823,2.536223048,1.029320656,2.062488241,4.187275544,2.811699727,3.064707759
4,18.74125096,12.88550743,22.46114805,15.64890025,4.688467654,3.07110318,2.442037058,1.072925373,2.013965297,5.673448325,2.885850348,2.942219062
5,18.7641831,11.94071222,24.06191095,15.82499813,4.645198949,2.791813835,2.115214277,0.618641618,1.658660186,4.795250066,2.881598334,3.077173326
6,18.3163392,11.2344896,25.57770726,15.57125401,3.942133324,3.36273378,2.448333842,1.019012975,2.022636276,3.771617431,2.809352246,2.912259893
7,18.30518804,11.97091226,24.13948963,15.83390091,4.476883989,3.704765672,2.795605654,1.675467041,2.355170097,4.435291189,3.029831593,2.933681156
8,19.44288618,11.21893024,24.0347264,15.93611061,5.636280754,3.185588696,2.753283198,0.875133609,2.320397527,4.436539883,3.464214606,3.078477807
9,18.42345884,13.10311817,23.10255401,15.78931648,4.177075687,2.55307586,2.118091092,0.505493156,1.204027624,5.633586479,3.003064327,2.935656675
10,18.82719075,12.88839996,22.13178665,16.65749185,4.720430548,3.335490475,2.090621994,0.668473925,1.297689684,5.404504686,2.960621235,3.627054775
11,18.80794176,12.11517128,23.70928586,16.01016709,5.114098219,2.524801574,2.021226848,0.818671837,1.183128009,5.031404286,3.557271539,2.907845259
12,18.58750073,12.56228412,22.20024836,16.69767547,3.864602776,3.504111837,2.525553045,0.83296341,2.162980123,4.651101622,2.807787953,2.911157106
13,18.55641876,12.25094654,21.21033317,17.29585762,4.338890703,3.546057979,1.749995662,0.802906502,1.550263984,4.656465525,2.902780109,3.564723827
14,18.96401503,11.47619085,23.35530449,17.13604693,5.090308658,3.623255907,2.581047506,1.172361017,2.125350675,4.552157999,3.508750827,3.054993536
15,18.06085336,12.10041324,23.5759353,15.91056557,4.346550638,3.655179962,2.913467019,1.307023724,2.316366755,4.486357195,2.958519279,3.023846119
16,19.56546847,12.71047594,23.05297414,16.70475111,5.441191237,2.966002881,2.217540391,0.888840642,1.622232003,5.890359768,4.7596805,3.489479145
17,18.22239533,11.95967073,22.20196454,16.38557561,4.400533622,4.107961166,2.360422706,1.305164668,1.927047992,4.76866812,2.799178481,3.75230958
18,18.20077248,11.2057725,23.89246371,15.37478884,4.96965062,2.522771607,1.746424319,1.441831972,1.182674102,4.619724862,2.93344739,2.910448691
19,19.69614151,12.32369389,23.12638376,16.70541801,5.85886212,3.509728527,2.870432989,1.179732795,2.160997412,5.552806731,4.234904534,2.927799665
20,19.76905144,12.57953239,24.3070208,16.3019982,5.44544045,3.372327339,2.441430125,0.989357344,2.022181265,5.765529689,4.193715133,2.945998881
21,18.77904376,12.02298532,23.25424738,15.63281139,4.852695838,3.46764632,2.559895832,1.328519554,1.952072753,5.44360181,3.509618958,3.086969973
22,18.41266306,12.40194634,22.90426315,16.1981288,4.012765413,3.306053439,2.792468918,0.326029755,1.285966569,4.716804886,2.906043228,3.584544198
23,20.1804533,11.85332995,24.01864677,16.03636251,5.899136482,2.94682084,2.776905344,0.631586921,2.323233818,5.052291524,4.145244923,2.913511109
24,19.0067124,11.77721737,22.61709818,16.5328609,5.358252624,2.784328195,2.12197375,1.063318613,1.283603454,5.334350753,3.587890959,3.066481642
25,18.23645005,12.28103401,23.15488687,15.90515553,3.966315006,3.193765551,2.733445659,0.825100516,1.681476804,4.931884111,2.811223022,3.073618171
26,18.50381643,13.59503781,22.10717726,16.36272122,5.068826323,2.6294689,2.530359828,0.622316661,1.290781092,6.158530787,3.722440758,3.686442349
27,19.45719713,11.54209337,23.12214585,16.52940955,4.842912785,3.962831964,2.571128814,0.734450828,2.367276413,4.403469756,3.44916106,3.579356728
28,18.58358498,12.01189577,22.75108193,16.97611402,4.279513673,3.476505343,2.317044731,0.426612471,1.283537499,4.413724312,2.90571195,3.754586031
29,18.07321873,11.99779754,23.04783189,15.30111102,4.444715811,2.891058255,2.427387793,1.176095589,1.55096075,5.157639833,2.837959342,2.906462174
30,18.65136583,12.0127701,23.49378289,15.8079737,4.454664559,3.039918341,2.454532943,1.05288123,1.994782751,4.869005338,3.038397452,2.942147972
31,19.27992971,13.19964179,21.41300728,17.09338638,5.638842976,3.023970769,2.579126692,0.655009922,1.984057949,5.801345204,4.244723139,3.587044015
32,18.90990616,12.9985763,21.46076739,16.81415574,4.245530343,3.79658769,2.614343558,1.011495028,1.671395047,5.835402781,3.433084397,3.687349678
33,18.87552754,12.19623506,23.63445687,16.076058,5.268977252,2.676833304,2.597805699,0.304917001,2.003966202,4.730370257,3.492445428,3.576415115
34,19.72811841,13.34389677,23.07228556,16.4510859,5.676577742,2.548756812,2.13464898,0.663432498,1.572542642,6.016639813,3.689690487,2.94118303
35,19.21944853,12.35087441,22.17907263,16.57751406,4.973804276,3.717061616,2.467489068,0.708200073,1.689138978,5.735067117,3.628938171,3.612206159
36,18.69626851,11.48990704,23.51250773,15.91202293,4.734069594,3.161983939,2.530512404,0.972636851,1.651739018,4.942097217,3.436998354,3.071574346
37,19.31034298,12.58720468,22.08553513,17.4438945,4.868382653,2.762637308,2.387976642,0.419643291,1.654052375,5.230071166,4.046652612,3.578000375
38,18.65390131,12.65603079,21.90733905,16.65191314,5.686249375,3.021940593,2.412553027,1.166083649,1.536125984,5.816880363,4.049525726,3.69815472
39,18.63118033,12.24312583,23.99079519,16.72996646,5.368793962,2.556315695,2.452332696,0.669475929,1.579818977,4.937307605,3.629214914,3.611894884
40,18.38095949,12.45076562,23.91210903,15.44708594,4.112662656,3.357653185,2.457036713,1.20070965,2.017551176,5.172358566,2.873420081,2.912264397
41,18.99229916,11.89415009,24.15157029,16.65873507,3.861129345,3.965183684,2.933915451,1.512845431,2.478635421,4.459787743,3.588388898,3.053975589
42,19.08678595,11.12140237,25.01839303,15.58134473,4.85751659,3.669845163,2.934280312,1.184816662,2.47873248,4.37029001,3.477607207,3.084124567
43,18.98711974,13.26281198,23.41223942,16.7295305,5.190082215,2.986371764,2.068430439,0.620687339,1.636776188,5.498004028,3.661397111,3.623642063
44,18.64356523,11.69158721,23.99008631,15.95452011,4.687240465,3.322514,2.916539923,1.105531483,2.355175956,4.379932411,3.039603878,2.92730785
45,18.91152132,12.07396039,22.74844127,16.23678329,5.695452063,2.645986533,2.370528352,0.67476337,1.94008547,4.883888668,3.48942507,3.572469443
46,18.89189182,13.33510721,22.50445464,15.50111458,4.442331767,2.982665204,2.60772865,0.613337034,2.012716046,5.964826777,3.013289631,2.938053685
47,18.97420942,12.92495801,21.29251374,17.37397975,4.957480091,3.513339638,2.362846225,0.648845272,2.304101225,4.977158377,3.486071593,3.703650475
48,18.7706401,11.55337854,25.25582571,15.7364111,4.177494492,3.677125846,2.772122072,0.959074987,2.691253656,3.655477586,2.878763732,2.946836884
49,18.80893506,12.42578476,22.21929688,15.86073017,4.615095647,2.663489378,2.474768991,0.321100534,1.175323446,5.442974009,3.526046985,3.04734198
50,19.21198049,11.71665818,22.50165295,16.04392341,5.401265958,3.105940808,2.738020065,1.010374275,2.282607641,4.538843405,3.393250563,3.057990595
51,19.48793138,12.8531856,21.5436435,16.24261582,5.896315357,2.666280924,2.043392996,1.091845109,1.176973055,6.513251278,4.126726643,3.050482779
52,18.3955887,13.59068043,21.36997755,17.69361304,6.160348998,2.919622537,2.132991912,0.892359828,1.570574301,6.053907749,4.320496824,4.301850471
53,18.69014254,13.32548118,22.49857915,16.17232506,3.875402004,3.535661829,2.549645886,0.835070229,2.186066253,5.410818198,2.895729082,2.938962236
54,19.06403466,12.0691128,22.59636736,17.00211654,4.937671548,3.410939567,2.485144899,0.424382309,1.624494329,4.748589234,3.402956223,3.693269259
